sentence,label
Jedes Bundesland verfügt über einen spezifischen Gift-Notruf.,0
"Im Jahr 2023 ist vorgesehen, dass die Chemie-Firma abgeschlossen werden soll.",0
Deshalb sagt man zum Pfeifferschen Drüsenfieber auch: Kuss-Krankheit.,1
Frau Trappen hat in ihrem Lebenslauf bedeutende Beiträge für die Lebenshilfe erbracht.,0
Wir reagieren bereits jetzt und bitten Sie einen von uns unterstützen Browser zu verwenden: Firefox Microsoft Edge Google Chrome Home Einfache Sprache Wunden richtig versorgen Dieser Text informiert in Einfacher Sprache zum Thema: Wunden richtig versorgen.,1
Dann dürfen sich alle Spieler freuen.,1
Den Brief sollten Sie zu Hause sorgfältig lagern.,0
Darauf stehen die Angaben zur Zulassung von dem Auto oder Motor-Rad.,1
Deshalb kann der genaue Verlauf nicht vorausgesehen werden.,1
Wer für die Schwurbler singt von Andreas Speit Das Pop-Sternchen aus Kiel wurde durch „Deutschland sucht den Superstar“ bekannt.,1
Diese Menschen sind Corona-Patienten .,1
Wo können Sie weitere Informationen erhalten?,0
Beschäftigte und Arbeitgeber teilen sich die Beiträge.,1
"Sie erhalten eine schriftliche Mitteilung, wenn eine geeignete Wohnung für Sie verfügbar ist.",0
Der Grundriss wurde von dem international anerkannten Architekten Antonio Citterio konzipiert und den individuellen Vorstellungen der Eigentümer angepasst.,0
Aber auch andere Individuen können Hilfsleistungen erlangen.,0
"Die wichtigsten Geschlechtshormone einer Frau sind: Progesteron, Östrogen. Diese Hormone spielen eine bedeutende Rolle bei der Schwangerschaft.",0
Dabei können die Besucher sich viele Dinge aus dem Film anschauen.,1
Dann hören Sie sofort mit der Anwendung von Traubensilberkerze auf und gehen Sie zum Arzt.,1
Denn sie wollen alle gerade Zähne.,1
"Der MDR DE Service für Barrierefreiheit bietet Nachrichten in leichter Sprache. Der neue Abschnitt befasst sich mit einem jungen Autofahrer, der auf der Autobahn A4 zwei Unfälle verursacht hat.",0
Vorbereitungs-Kurse sind notwendig. Man muss sich darauf vorbereiten.,0
Das Coronavirus erzielt einen Schwerpunkt in der Gesellschaft und beeinflusst signifikant die Gesundheitspolitik.,0
Wo kann ich neue Papiere beantragen?,1
"Mögliche weitere Wirkungen von Kurkuma könnten insbesondere darin liegen, dass es Krebserkrankungen verhiten könnte.",0
Die Weinguessen erachten eine eher mäßige Erntemenge als wahrscheinlich.,0
Darauf steht: wie das Kind heiÃt wo es geboren wurde wann es geboren wurde.,1
Ulrike Möhle 7.,1
Syphilis ist übertragbar.,0
Das Virus gelangt über den Speichel in den Mund.,1
"Anna besitzt ein neues Kfz-Lizenzschild, nachdem sie ein neues Fahrzeug erworben hat.",0
Denn verschiedene Ämter haben die Menschen gewarnt : In einigen Talsperren und Seen sind Blau-Algen im Wasser.,1
So wirken die Medikamente am effektivsten.,0
Dann müssen potenzielle Patienten eventuell nicht chirurgisch behandelt werden.,0
Ab einem Alter von etwa 40 Jahren setzt der physiologische Ausgleich seine Effizienz langsam ab.,0
"Die Tages-Betreuung ist für Menschen mit Behinderung, die nicht arbeiten gehen.",1
Dann fragen Sie vorher Ihren Arzt.,1
Es ist der höchste Berg in Nord-Deutschland .,1
Am Tag des offenen Denkmals findet am 14. eine umfangreiche Kulturreihe statt.,0
Das ist die Geschichte von dem Buch Es ist die Geschichte von einem kleinen Mann: Der den besten Kaffee von der ganzen Welt macht.,1
© W&B Antazida wirken nicht gegen die Ursache des Sodbrennens.,1
Wo kann ich mein Fahrzeug abholen?,1
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Einige Sachen werden im Jahr 2022 für die Menschen anders Hauptinhalt Stand: 28.,1
"Januar: Bislang sind keine konkreten Informationen zu einer Wiedereröffnung des 3G-Modus veröffentlicht worden, obwohl es Spekulationen gibt, dass dies in Zukunft der Fall sein könnte.",0
Dazu gehören zum Beispiel bestimmte Arten von Zucker oder Gluten.,1
Welche Nebenwirkungen kann Johanniskraut haben?,1
Andreas Kunze ist der Chef von dem Verband.,1
Die Person empfindet eine innere Leere.,0
"So erhalten die Eltern ein Entgelt, wenn das Kind älter als vierzehn Jahre ist.",0
Selten kann auch ein allergischer Schock auftreten.,1
Akut bedeutet: Die Entzündung tritt unvermittelt auf und verläuft schnell und heftig.,1
Der Licht-Weg soll an die Friedliche Revolution im Jahr 1989 erinnern.,1
Medikamente einige Arzneimittel können Sodbrennen auslösen.,0
Eine distale Radiusfraktur muss nämlich von einem Arzt behandelt werden.,1
Eltern-Teile heißen die Mutter oder der Vater.,0
Das Herz pulsiert nicht mehr.,0
Zum Beispiel: Ob sie Deutsche oder Deutscher ist.,1
Ein Arzt stellt eine Sehnenscheidenentzündung fest?,1
Dort hatten sie fingierte Dokumente an eine Vielzahl von Menschen verkauft.,0
Sie glauben: Ich habe vielleicht Krätze?,1
Die Sendung heißt: Frontal.,1
Bitte wenden Sie sich an den Anrufbeantworter.,0
Das bedeutet: Die Soko Relix untersucht jetzt viele Straftaten dazu.,1
Impfung empfiehlt .,1
Das heißt: Das Foto soll nicht älter als 3 Monate sein.,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen: Sachsen Die Deutsche Funkturm GmbH hat ihre Planungen zur Wiederbelebung des Fernsehturms in Dresden abgeschlossen.,1
Die Impf-Pflicht soll so lange gemacht werden: Bis fast alle Menschen ge-impft sind.,1
Dafür müsste der Fernsehturm jedoch einer Umgestaltung unterzogen werden.,0
"Hier können Sie diese Nachricht auch in erheblicher Sprache lesen, während die siebentägige Inzidenzzahl nahezu 700 beträgt, wächst die Zahl von Patienten auf intensiven Stationen an.",0
Die Zahl steht im Schwer-Behinderten-Ausweis.,1
Ihr Arzt sagt Ihnen: Das müssen Sie jetzt tun.,1
Die RheinEnergie ist nur für die öffentlichen Leitungen zuständig.,1
Seit dem Jahr 1995 hat sich vieles geändert.,1
Vielleicht macht der Arzt eine Darmspiegelung.,1
"Wir prüfen dann, ob Sie die gesundheitlichen Voraussetzungen erfüllen: Sie müssen gesund sein.",1
Manche Flüchtlings-Einrichtungen fallen derzeit aus dem regulären Betrieb.,0
Sie können der Weitergabe Ihrer Daten widersprechen: Wenn Ihre Nummer nicht im Telefon-Buch stehen soll.,1
Sie müssen Sie uns also entweder: den alten Fahrzeug-Schein zeigen.,1
Bei der Behandlung bekommt der Patient eine örtliche Betäubung.,1
Das stellt die Behörden vor Herausforderungen.,1
Legen Sie die Person auf den Rücken.,1
Die Haut wird dann sehr trocken.,1
Dort erhalten Frauen Unterstützung: falls sie sexuelle Gewalt erfahren haben.,0
"Anna besitzt Informationen Ã¼ber ihre vormaligen Wohnorte in KÃ¶ln und die familiÃ¤re Situation, was beispielsweise den Heirats- oder Scheidungsstatus von Personen umfasst.",0
"Eine Phobie kann anhand bestimmter Merkmale erkannt werden. Diese beinhalten z.B. übersteigerte Ängstlichkeit, vermehrte Wachsamkeit und möglicherweise Vermeidungsverhaltens bei der Erfahrung oder dem Gedanken an den Angstauslöser.",0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Die Mitarbeiter von der Molkerei Herzgut haben ihre Kündigung bekommen Hauptinhalt Stand: 04.,1
Das passiert zum Beispiel durch eine Erkältung.,1
"Auf dem Abbild ist ein Soldat dargestellt, der im Inneren eines Gebäudes in Leipzig ums Leben gekommen ist.",0
"Sie unterstützen bei einer Vielzahl von Beschwerden, wie z.B. Kopfschmerzen, Erkältungen und Fieberrissen. Einige Schmerzmittel können ohne ärztliche Verordnung in der Apotheke erworben werden.",0
Eine Blutarmut kann ein Indizium für Blutungen im Darm darstellen.,0
(…) Wir haben etwas ganz Neues zum Kochen von Tee erfunden.,1
Wenn sie sich als Gruppe in Innen-Räumenreffen: Aus Sicherheitsgründen ist dann eine Teilnehmerzahl von höchstens 50 Personen vorgeschrieben.,0
Wenn Sie einen Verlust erlitten haben möchten Sie in der Regel eine Verlustanzeige beantragen.,0
Oder beim amerikanischen General-Konsulat.,1
Mit dem öffentlichen Nahverkehr pendeln viele Menschen täglich.,0
Und es soll jeden Tag offen sein.,1
"Neuer Abschnitt MDR Fernsehen am Dienstag, den 2. Dezember.",0
"Januar 2022, 18:14 Uhr Die Stadt Bad Langensalza verfügt über eine Therme.",0
"Zum Beispiel: • Fernseher, • Staubsauger • oder Wasch-Maschinen.",1
Ein Hörsturz ist kein Notfall.,1
Haben Sie eine Impfung gegen COVID-19 erhalten?,0
"Der Forschungsbereich ""BIAS FLINTA* Projects"" an der Universität Dresden setzt sich künftig verstärkt für eine erhöhte Sichtbarkeit ein.",0
Deshalb kann der exakte Ablauf nicht vorhergesagt werden.,0
Dann können Sie es uns als E-Mail schicken .,1
Einem Antihistaminikum wird gegen die Auswirkungen einer Allergie oder einer Hautreaktion verordnet.,0
Jetzt liegen beide Rolltreppen aus.,0
Für Besucher bietet der Pferdemarkt ein vielfältiges Erlebnisangebot.,0
"Qualitätssicherheit ist von großer Bedeutung. Der Markt für Wearable-Produkte, die sich an Eltern von Säuglingen richten, erweitert sein Angebot kontinuierlich.",0
Dickdarmkrebs tritt insbesondere bei Männern im Alter von mehr als 50 Jahren auf.,0
"Im Gesetz ist festgelegt, dass nur diejenigen, die Beiträge an die Soziale Sicherheit gezahlt haben, Leistungen erhalten können.",0
"Diese Probleme erfordern bei betroffenen Männern oftmals ein abruptes Wasserhaltungsbedürfnis, das von einem intensiven Drang auf die Toilette gefolgt wird.",0
Das ist die Telefonnummer: 110 Hier können Sie diese Nachricht auch in schwerer Sprache lesen: Am Freitag ist ein verurteilter Straftäter aus dem Maßregelvollzug in Leipzig entkommen.,1
Kunst kann Lebensfreude hervorrufen.,0
Sie müssen das Papier unterschreiben .,1
Sie haben Aufnahmen davon erstellt.,0
Auch manche Sportarten belasten die Muskeln stark.,1
Zum Beispiel: • Jüdische Menschen • und Menschen aus anderen Ländern.,1
Das bedeutet: Sie benötigen eine Kraftfahrzeug-Haftpflichtversicherung für ihr Fahrzeug.,0
Der Schauspieler Johnny Depp ist ein Freund von ihm.,1
Einige Personen erleiden nach einer Covid-19-Erkrankung persistenten Nachschäden.,0
Sie müssen dann in den Kranken-Häusern behandelt werden.,1
Nicht genug Personen sind gegen das SARS-CoV-2-Impfstoff geimpft.,0
Durch das Entspannungstraining haben Sie vielleicht nicht mehr so viel Stress.,1
Chronische Nierenbecken-Entzündungen lassen sich oft nur langsam und unter Schwierigkeiten heilen.,0
Das heißt: Wenn Sie vor Ihrer Reise noch genug Zeit haben.,1
"November 2025, 13:24 Uhr Ab dem Jahr 2026 müssen viele Menschen in Ost-Deutschland weniger Geld: • für Strom • Gas • und Wärme-Strom bezahlen.",1
Zum Beispiel: • In Gera • und in Erfurt.,1
Aber diese Herangehensweise wirkt dann oft Hilfebringend.,0
Dazu sagen wir: Probe-Phase .,1
Deshalb heißt dieser Teil vom Darm: Zwölffingerdarm.,1
Weil sie von COVID-19 erheblich krank ist.,0
Der MDR informiert über die jüngsten Entwicklungen auf diesem Gebiet auch in einer umfassenden Erörterung: MDR SACHSEN - Das Sachsenradio | Nachrichten | 06.,0
"Der neue Bereich Sachsen in Dresden hat am Standort Carola-Brücke ein explosives Relikt entdeckt, dessen Ursprung in die Vergangenheit zurückreicht.",0
"Doch das Ergebnis geriet in den Hintergrund, weil der Busfahrer der Gäste von einem Becher am Kopf getroffen wurde.",1
Haben andere Familienmitglieder außerdem Hypertonie?,0
Die Krankheit heißt auch: COVID-19.,1
Der Unterschied zwischen der Hauptwohnung und der Nebenwohnung besteht insbesondere in ihrer Zweckbestimmung und Verwendung.,0
Übergewicht ist die Ursache der Fettleber?,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen 2018 war die rechtsextreme Terroristin Beate Zschäpe zu lebenslanger Haft verurteilt worden.,1
Er kann auch den Anfang des Zwölffingerdarms sehen.,1
Dann können sich diese Erkrankungen vielleicht verbessern.,1
"Der MDR berichtet auch in profundem Tonfall über dieses Thema: MDR Klassik, Sendung 06.",0
Arnika kann gegen leichte Schmerzen helfen.,1
Das war auf der Autobahn A4 bei dem Ort Uhyst.,1
Und wir bieten Schulungen für Leichte Sprache an.,1
Zum Beispiel: • 33 neue Weichen sollen eingebaut werden.,1
Teufelskralle kann potenziell bei der Bekämpfung dieser Schmerzen von Nutzen sein.,0
"Du entwickelst Zielvorgaben und berätst bei der konzeptionellen Ausarbeitung von Content Strategien (Wirkung von Content bei der Zielgruppe, Trendmonitoring, Krisenmonitoring, (…) Wettbewerberanalyse, etc.).",1
Da ist für die ganze Familie etwas Spannendes dabei.,1
2025 13:43 Uhr 01:05 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Es gab auch noch dieses Problem: In diesem Jahr sind zu wenige Besucher in den Zoo gekommen.,1
Die Vereinigten Staaten von Amerika haben während des Zweiten Weltkrieges militärisch gegen das Deutsche Reich vorgegangen.,0
Der Vorstand entscheidet über die Ziele und Aufgaben der Lebenshilfe.,0
Annauskunft: Die oder die beglaubigten Kopien von den Urkunden zu Ihren letzten Lebenspartnern.,0
Sie haben große und starke Verbrennungen?,1
In diesem Krankenhaus gibt es auch eine Geburts-Station .,1
Das kann durch ein ineffizientes oder geschwächtes Immunsystem verursacht werden.,0
"Dann bescheinigt die Person die Geburt, die bei der Geburt geholfen hat.",1
Das geht telefonisch oder am Computer.,1
Auch dann kann ein Arzt helfen.,1
Einige Reflexe schützen den Körper.,1
Dann sollten Sie folgende Dinge beachten: Frauen sollten höchstens 12 Gramm Alkohol pro Tag trinken.,1
Die Schilddrüse ist signifikant hypertrophiert.,0
Und die Restaurant- Besitzer konnten lange Zeit kein Geld verdienen.,1
Eine chronische Entzündung ist nicht heilbar.,1
"Vereine aus den deutschen Bundesländern Sachsen, Sachsen-Anhalt und Thüringen haben gemeinsam gespielt.",0
"Das PrÃ¼fen, ob Ihr Kind Deutsch werden kann, ist kostenlos.",1
"Genau eine hypnotisierende Stunde lang spielt sich der Film ""Rausch"" ab.",0
Benutzen Sie keine Seife mit Parfüm in der Intimzone.,0
Die Region zwischen dem Nabel und den Hüften.,0
Dann erhöht sich Ihr Risiko für einen Herzinfarkt oder einen Schlaganfall.,1
Sie entdeckten bei ihm keine geringeren Mengen illegaler Substanzen im Wert von 60.000 Euro auf dem Schattenmarkt.,0
Manche Menschen essen diese Nahrungsmittel häufig.,1
Was müssen Sie bei der Anwendung der Pille beachten?,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Am 10.,1
"Wenn Sie kurzfristigern Wartezeit nicht standhalten können, erhalten Sie ein vorläufiges Personalausweisdokument.",0
Es wird in der Stadt Weimar gemacht.,1
"Oktober 2021, 15:29 Uhr In Erfurt existiert eine Druckerei.",0
Wehrdienst bedeutet: Männer und Frauen arbeiten bei der Bundeswehr .,1
Damit meint Christian Specht zum Beispiel Informationen zum Wähler-Verzeichnis.,1
Wenn Sie den Antrag einreichen: Dann unterstützen wir Sie bei der Bearbeitung.,0
"Dort finden Sie ein Angebot, das Cocktails, eine Vielzahl an anderen Getränken und Snacks umfasst.",0
2025 13:13 Uhr 01:37 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Aber manche Menschen denken auch: Dass Till Lindemann vielleicht einige Straftaten gemacht hat.,1
Und sie haben gesagt: Die Kraniche haben die Vogel-Grippe.,1
Eine Frau aus dem Freistaat Sachsen hat eine Strafhaft zuvor gesehen.,0
Das bedeutet: Viele Menschen fordern momentan die sofortige Verfügbarkeit.,0
"Eine Neurodermitis ist eine chronisch-entzündliche Hauterkrankung, die durch eine Hyperreaktivität des Immunsystems hervorgerufen wird und sich durch Rötungen, Juckreiz und Ödeme auf der Haut manifestiert.",0
Ruhe Halten Sie die betroffene Stelle ruhig.,1
Und wir klÃ¤ren weitere Fragen.,1
Und er ist jetzt der neue Ober-Bürger-Meister von Kamenz.,1
Oder wir können mit einem jungen Erwachsenen zu einem Konzert gehen.,1
"Etage des 20-geschossigen Wohnturms bietet auf der einen Seite einen atemberaubenden Ausblick, während sie auf der anderen Seite enge Beziehungen zum Ufer der Elbe und dem Hafengeschehen vermittelt.",0
Dann sollten Sie Ihre Hände spätestens vor dem Rauchen gründlich reinigen.,0
"Jetzt artikulieren die Parteien einen gemeinsamen Standpunkt, indem sie fordern, dass die Polizei verstärkt gegen illegale Demonstrationen vorgeht.",0
"Zum Beispiel, wenn das eigene Geld und das der Familie nicht zum Leben reichen.",1
Bei Prostatakrebs wächst der Tumor in der Prostata.,1
Keratin ist fest und hornartig.,1
"Ich benötige eine erweiterte Meldebescheinigung, wenn ich länger als 3 Monate im Ausland bleiben möchte.",0
Bei leichtgradigen Beschwerden kann es in einigen Fällen keine medizinische Intervention erfordern.,0
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR KULTUR - Das Radio | 20.,1
Er ist 24 Jahre alt.,1
Was sind die Kosten der Verfügung über die Betreuung?,0
"November 2025, 14:55 Uhr Im Bundes-Land Thüringen gibt es jetzt ein besonderes Film-Festival Es ist für Menschen, • die gerne Filme • und Fernseh-Serien anschauen.",1
Personal-Ausweis oder Reise-Pass Sie müssen Ihre gültigen Ausweise zeigen.,1
Sie erhalten das Eheschließungszeugnis von der Standesämterstelle in Ihrem Wohnsitzort.,0
Es gibt bestimmte Risikofaktoren für die koronare Herzkrankheit.,1
Bei einem Milchschleimkörper aktivieren sich die Meibomian- oder Apokrinogranula am Augenlider.,0
Wer darf L-Thyroxin nicht anwenden?,1
Manchmal bezahlt das Amt für das Aufpassen.,1
Welche Wechselwirkungen sind möglich?,1
Sie können Ihre persönlichen Informationen im Schweizererlebnisportal (ePA) jederzeit einsehen.,0
([[SYSTEM]]),0
"Wolfgang Tiefensee ist der Staatsminister für Wirtschaft, Energie, Landesentwicklung und Internationales in Thüringen.",0
Die Pille kann häufig zu einer verkürzten Menstruation führen.,0
